ID;UM_NAMES
2275;ул. Чаплыгина
2276;Часовая ул.
2277;Челобитьевское ш.
2278;Чебоксарская ул.
2279;ул. Академика Челомея
2280;Челюскинская ул.
2281;Челябинская ул.
2282;Б. Черёмушкинская ул.
2283;Черёмушкинский пр.
2284;пр. Черепановых
2285;3-я Черепковская ул.
2286;Череповецкая ул.
2287;Б. Черкасский пер.
2288;М. Черкасский пер.
2289;Б. Черкизовская ул.
2290;М. Черкизовская ул.
2291;3-я Черкизовская ул.
2292;Чермянская ул.
2293;Чермянский пр.
2294;Черневская ул.
2295;Хабаровская ул.
2296;Черниговский пер.
2297;Черницынский пр.
2298;2-я Черногрязская ул.
2299;ул. Чёрное Озеро
2300;Черноморский бульв.
2301;ул. Покровка
2302;ул. Чернышевского
2303;пер. Чернышевского
2304;ул. Черняховского
2305;пр. Черского
2306;Чертановская ул.
2307;Чертольский пер.
2308;Чесменская ул.
2309;Четырёхдомный пер.
2310;ул. М. Дмитровка
2311;ул. Чехова
2312;Чечёрский пр.
2313;ул. Чечулина
2314;Чешихинский пр.
2315;Чистопольская ул.
2316;Чистопрудный бульв.
2317;Чистый пер.
2318;ул. Чистова
2319;ул. Чичерина
2320;ул. Земляной Вал
2321;ул. Чкалова
2322;ул. Чкалова
2323;1-я Чоботовская аллея
2324;2-я Чоботовская аллея
2325;3-я Чоботовская аллея
2326;4-я Чоботовская аллея
2327;Чонгарский бульв.
2328;5-я Чоботовская аллея
2329;6-я Чоботовская аллея
2330;7-я Чоботовская аллея
2331;8-я Чоботовская аллея
2332;9-я Чоботовская аллея
2333;10-я Чоботовская аллея
2334;11-я Чоботовская аллея
2335;Чоботовская ул.
2336;Чоботовский пр.
2337;ул. Чугунные Ворота
2338;Б. Чудов пер.
2339;Чукотский пр.
2340;ул. Маршала Чуйкова
2341;Чуксин туп.
2342;Чусовская ул.
2343;ул. Шаболовка
2344;Колымажный пер.
2345;Шарикоподшипниковская ул.
2346;Шатурская ул.
2347;Шведский туп.
2348;ул. Шверника
2349;Шебашёвский пр.
2350;Шебашёвский пер.
2351;наб. Тараса Шевченко
2352;Шелапутинский пер.
2353;1-я ул. Шелепихи
2354;Шелепихинское ш.
2355;Шелепихинская наб.
2356;Шелепихинский туп.
2357;Шенкурский пр.
2358;ул. Шеногина
2359;Шепелюгинская ул.
2360;Шепелюгинский пер.
2361;Шереметьевская ул.
2362;Шереметьевское ш.
2363;пл. 60-летия СССР
2364;ул. Маршала Шестопалова
2365;1-й Шибаевский пер.
2366;Шипиловский пр.
2367;Шипиловская ул.
2368;Широкая ул.
2369;Широкий пр.
2370;ул. Ширшова
2371;ул. Ширяево Поле
2372;Б. Ширяевская ул.
2373;М. Ширяевская ул.
2374;2-й Ширяевский пер.
2375;наб. Шитова
2376;ул. Шишкина
2377;Школьная ул.
2378;Школьная ул.
2379;Школьная ул.
2380;ул. Шкулёва
2381;пр. Шломина
2382;Шлюзовая наб.
2383;ул. Шмидта
2384;Шмитовский пр.
2385;пр. Шокальского
2386;пл. Шокина
2387;ул. Шолохова
2388;Шоссейная ул.
2389;ул. Николая Сироткина
2390;Шоссейный пр.
2391;Штурвальная ул.
2392;Штурманская ул.
2393;Шубинский пер.
2394;ул. Шувалова
2395;ул. Шумилова
2396;ул. Шумкина
2397;ул. Степана Шутова
2398;ул. Шухова
2399;Шушенская ул.
2400;Щёлковский пр.
2401;Щёлковское ш.
2402;1-й Щемиловский пер.
2403;2-й Щемиловский пер.
2404;ул. Щепкина
2405;Щербаковская ул.
2406;Щербинская ул.
2407;Щетининский пер.
2408;Щибровская ул.
2409;1-й Щипковский пер.
2410;2-й Щипковский пер.
2411;4-й Щипковский пер.
2412;ул. Щипок
2413;ул. Щорса
2414;Б. Лёвшинский пер.
2415;Щукинская ул.
2416;3-й Щукинский пр.
2417;Гранатный пер.
2418;ул. Сергея Эйзенштейна
2419;Элеваторная ул.
2420;Элеваторный пер.
2421;Электрический пер.
2422;Электродная ул.
2423;Электродный пер.
2424;Электродный пр.
2425;Электрозаводская ул.
2426;1-й Электрозаводский пер.
2427;2-й Электрозаводский пер.
2428;Электролитный пр.
2429;Эльдорадовский пер.
2430;ул. Фридриха Энгельса
2431;Энергетическая ул.
2432;Энергетический пр.
2433;ш. Энтузиастов
2434;бульв. Энтузиастов
2435;1-я ул. Энтузиастов
2436;2-я ул. Энтузиастов
2437;пр. Энтузиастов
2438;Югорский пр.
2439;Б. Палашёвский пер.
2440;Южнобутовская ул.
2441;Южнопортовая ул.
2442;1-й Южнопортовый пр.
2443;2-й Южнопортовый пр.
2444;Южный пр.
2445;ул. Юннатов
2446;пл. Юности
2447;ул. Юности
2448;ул. Юности
2449;ул. Юных Ленинцев
2450;Юрловский пр.
2451;Юровская ул.
2452;Юрьевская ул.
2453;Юрьевский пер.
2454;Б. Юшуньская ул.
2455;М. Юшуньская ул.
2456;Яблоневая аллея
2457;Яблонный пер.
2458;ул. Яблочкова
2459;Ягодная ул.
2460;Языковский пер.
2461;ул. М. Якиманка
2462;Якиманская наб.
2463;Якиманский пер.
2464;Якиманский пр.
2465;Якорная ул.
2466;пр. Якушкина
